activation_name,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,avg_mem_size_bytes,inactive_time_s,avg_swap_time_s,recomp_time_s,recomp_memory_bytes,recompute_ratio
getitem_593,3565,-1,3704,3704,0,0.0,0.0,1e-06,0,0.1
convolution_148,3566,3568,3697,3697,6422528,0.012653951943851998,0.0,0.006272,6422528,6272.0
getitem_595,3570,-1,3697,3697,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_596,3571,-1,3697,3697,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_597,3572,-1,3697,3697,0,0.0,0.0,1e-06,0,0.1
relu__144,3574,3598,3692,3696,6422528,0.00929215998761356,0.0,0.006272,6422528,6272.0
convolution_149,3575,3577,3688,3688,1605632,0.011168255957774815,0.0,0.001568,1605632,1568.0
getitem_599,3579,-1,3688,3688,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_600,3580,-1,3688,3688,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_601,3581,-1,3688,3688,0,0.0,0.0,1e-06,0,0.1
relu__145,3582,3583,3684,3687,1605632,0.009484672009013588,0.0,0.001568,1605632,1568.0
convolution_150,3583,3585,3680,3680,1605632,0.008806976004503666,0.0,0.001568,1605632,1568.0
getitem_603,3587,-1,3680,3680,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_604,3588,-1,3680,3680,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_605,3589,-1,3680,3680,0,0.0,0.0,1e-06,0,0.1
relu__146,3590,3591,3676,3679,1605632,0.007685664022341371,0.0,0.001568,1605632,1568.0
convolution_151,3591,3593,3672,3672,6422528,0.00704873601347208,0.0,0.006272,6422528,6272.0
getitem_607,3595,-1,3672,3672,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_608,3596,-1,3672,3672,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_609,3597,-1,3672,3672,0,0.0,0.0,1e-06,0,0.1
relu__147,3599,3623,3667,3671,6422528,0.0037296960204839706,0.0,0.006272,6422528,6272.0
convolution_152,3600,3602,3663,3663,1605632,0.005229152018204331,0.0,0.001568,1605632,1568.0
getitem_611,3604,-1,3663,3663,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_612,3605,-1,3663,3663,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_613,3606,-1,3663,3663,0,0.0,0.0,1e-06,0,0.1
relu__148,3607,3608,3659,3662,1605632,0.0038378239981830117,0.0,0.001568,1605632,1568.0
convolution_153,3608,3610,3655,3655,1605632,0.0034856319986283774,0.0,0.001568,1605632,1568.0
getitem_615,3612,-1,3655,3655,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_616,3613,-1,3655,3655,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_617,3614,-1,3655,3655,0,0.0,0.0,1e-06,0,0.1
relu__149,3615,3616,3651,3654,1605632,0.002436608016490937,0.0,0.001568,1605632,1568.0
convolution_154,3616,3618,3647,3647,6422528,0.00199315201677382,0.0,0.006272,6422528,6272.0
getitem_619,3620,-1,3647,3647,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_620,3621,-1,3647,3647,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_621,3622,-1,3647,3647,0,0.0,0.0,1e-06,0,0.1
relu__150,3624,3625,3646,3646,6422528,0.001544896010309458,0.0,0.006272,6422528,6272.0
view,3626,3628,3638,3638,131072,0.000745472013950348,0.0,0.00017868800088763237,131072,37.971200188621886
t,3627,3628,3635,3635,8192000,0.0004955200068652631,0.0,0.008,8192000,8000.000000000001
